timestamp_current_cycle;timestamp_last_cycle;freq;last_wait_time;time_consumption_current;nominal_duration;waiting_time_current;percentage_load_current_slice;percentage_waiting_current_slice;cycle_counter
-1167230940;-1167258203;40;0;27263;25000;-2263;109.052;-9.052;2
-1167203488;-1167230940;40;0;27452;25000;-2452;109.808;-9.808;3
-1167176080;-1167203488;40;0;27408;25000;-2408;109.632;-9.632;4
-1167148358;-1167176080;40;0;27722;25000;-2722;110.888;-10.888;5
-1167119384;-1167148358;40;0;28974;25000;-3974;115.896;-15.896;6
-1167091521;-1167119384;40;0;27863;25000;-2863;111.452;-11.452;7
-1167063393;-1167091521;40;0;28128;25000;-3128;112.512;-12.512;8
-1167035736;-1167063393;40;0;27657;25000;-2657;110.628;-10.628;9
-1167009216;-1167035736;40;0;26520;25000;-1520;106.08;-6.08;10
-1166981959;-1167009216;40;0;27257;25000;-2257;109.028;-9.028;11
-1166954718;-1166981959;40;0;27241;25000;-2241;108.964;-8.964;12
-1166927442;-1166954718;40;0;27276;25000;-2276;109.104;-9.104;13
-1166899845;-1166927442;40;0;27597;25000;-2597;110.388;-10.388;14
-1166872165;-1166899845;40;0;27680;25000;-2680;110.72;-10.72;15
-1166842786;-1166872165;40;0;29379;25000;-4379;117.516;-17.516;16
-1166815847;-1166842786;40;0;26939;25000;-1939;107.756;-7.756;17
-1166789171;-1166815847;40;0;26676;25000;-1676;106.704;-6.704;18
-1166761288;-1166789171;40;0;27883;25000;-2883;111.532;-11.532;19
-1166733404;-1166761288;40;0;27884;25000;-2884;111.536;-11.536;20
-1166707098;-1166733404;40;0;26306;25000;-1306;105.224;-5.224;21
-1166679499;-1166707098;40;0;27599;25000;-2599;110.396;-10.396;22
-1166653127;-1166679499;40;0;26372;25000;-1372;105.488;-5.488;23
-1166625912;-1166653127;40;0;27215;25000;-2215;108.86;-8.86;24
-1166599106;-1166625912;40;0;26806;25000;-1806;107.224;-7.224;25
-1166569497;-1166599106;40;0;29609;25000;-4609;118.436;-18.436;26
-1166541385;-1166569497;40;0;28112;25000;-3112;112.448;-12.448;27
-1166515188;-1166541385;40;0;26197;25000;-1197;104.788;-4.788;28
-1166488626;-1166515188;40;0;26562;25000;-1562;106.248;-6.248;29
-1166460953;-1166488626;40;0;27673;25000;-2673;110.692;-10.692;30
-1166432041;-1166460953;40;0;28912;25000;-3912;115.648;-15.648;31
-1166405738;-1166432041;40;0;26303;25000;-1303;105.212;-5.212;32
-1166378143;-1166405738;40;0;27595;25000;-2595;110.38;-10.38;33
-1166350817;-1166378143;40;0;27326;25000;-2326;109.304;-9.304;34
-1166322496;-1166350817;40;0;28321;25000;-3321;113.284;-13.284;35
-1166294515;-1166322496;40;0;27981;25000;-2981;111.924;-11.924;36
-1166264509;-1166294515;40;0;30006;25000;-5006;120.024;-20.024;37
-1166233602;-1166264509;40;0;30907;25000;-5907;123.628;-23.628;38
-1166203769;-1166233602;40;0;29833;25000;-4833;119.332;-19.332;39
-1166173568;-1166203769;40;0;30201;25000;-5201;120.804;-20.804;0
-1166145342;-1166173568;40;0;28226;25000;-3226;112.904;-12.904;1
-1166116477;-1166145342;40;0;28865;25000;-3865;115.46;-15.46;2
-1166089073;-1166116477;40;0;27404;25000;-2404;109.616;-9.616;3
-1166061516;-1166089073;40;0;27557;25000;-2557;110.228;-10.228;4
-1166032768;-1166061516;40;0;28748;25000;-3748;114.992;-14.992;5
-1166004987;-1166032768;40;0;27781;25000;-2781;111.124;-11.124;6
-1165977354;-1166004987;40;0;27633;25000;-2633;110.532;-10.532;7
-1165950032;-1165977354;40;0;27322;25000;-2322;109.288;-9.288;8
-1165921647;-1165950032;40;0;28385;25000;-3385;113.54;-13.54;9
-1165892757;-1165921647;40;0;28890;25000;-3890;115.56;-15.56;10
-1165863649;-1165892757;40;0;29108;25000;-4108;116.432;-16.432;11
-1165835492;-1165863649;40;0;28157;25000;-3157;112.628;-12.628;12
-1165809060;-1165835492;40;0;26432;25000;-1432;105.728;-5.728;13
-1165779856;-1165809060;40;0;29204;25000;-4204;116.816;-16.816;14
-1165752577;-1165779856;40;0;27279;25000;-2279;109.116;-9.116;15
-1165725175;-1165752577;40;0;27402;25000;-2402;109.608;-9.608;16
-1165695525;-1165725175;40;0;29650;25000;-4650;118.6;-18.6;17
-1165668141;-1165695525;40;0;27384;25000;-2384;109.536;-9.536;18
-1165638374;-1165668141;40;0;29767;25000;-4767;119.068;-19.068;19
-1165610746;-1165638374;40;0;27628;25000;-2628;110.512;-10.512;20
-1165583810;-1165610746;40;0;26936;25000;-1936;107.744;-7.744;21
-1165556658;-1165583810;40;0;27152;25000;-2152;108.608;-8.608;22
-1165528151;-1165556658;40;0;28507;25000;-3507;114.028;-14.028;23
-1165500365;-1165528151;40;0;27786;25000;-2786;111.144;-11.144;24
-1165472036;-1165500365;40;0;28329;25000;-3329;113.316;-13.316;25
-1165443443;-1165472036;40;0;28593;25000;-3593;114.372;-14.372;26
-1165414172;-1165443443;40;0;29271;25000;-4271;117.084;-17.084;27
-1165386585;-1165414172;40;0;27587;25000;-2587;110.348;-10.348;28
-1165358876;-1165386585;40;0;27709;25000;-2709;110.836;-10.836;29
-1165330851;-1165358876;40;0;28025;25000;-3025;112.1;-12.1;30
-1165301961;-1165330851;40;0;28890;25000;-3890;115.56;-15.56;31
-1165274353;-1165301961;40;0;27608;25000;-2608;110.432;-10.432;32
-1165244826;-1165274353;40;0;29527;25000;-4527;118.108;-18.108;33
-1165216066;-1165244826;40;0;28760;25000;-3760;115.04;-15.04;34
-1165188322;-1165216066;40;0;27744;25000;-2744;110.976;-10.976;35
-1165159747;-1165188322;40;0;28575;25000;-3575;114.3;-14.3;36
-1165131479;-1165159747;40;0;28268;25000;-3268;113.072;-13.072;37
-1165103537;-1165131479;40;0;27942;25000;-2942;111.768;-11.768;38
-1165076599;-1165103537;40;0;26938;25000;-1938;107.752;-7.752;39
-1165048095;-1165076599;40;0;28504;25000;-3504;114.016;-14.016;0
-1165019673;-1165048095;40;0;28422;25000;-3422;113.688;-13.688;1
-1164991808;-1165019673;40;0;27865;25000;-2865;111.46;-11.46;2
-1164963546;-1164991808;40;0;28262;25000;-3262;113.048;-13.048;3
-1164935692;-1164963546;40;0;27854;25000;-2854;111.416;-11.416;4
-1164908718;-1164935692;40;0;26974;25000;-1974;107.896;-7.896;5
-1164879082;-1164908718;40;0;29636;25000;-4636;118.544;-18.544;6
-1164851481;-1164879082;40;0;27601;25000;-2601;110.404;-10.404;7
-1164823215;-1164851481;40;0;28266;25000;-3266;113.064;-13.064;8
-1164795111;-1164823215;40;0;28104;25000;-3104;112.416;-12.416;9
-1164764087;-1164795111;40;0;31024;25000;-6024;124.096;-24.096;10
-1164735611;-1164764087;40;0;28476;25000;-3476;113.904;-13.904;11
-1164708106;-1164735611;40;0;27505;25000;-2505;110.02;-10.02;12
-1164680373;-1164708106;40;0;27733;25000;-2733;110.932;-10.932;13
-1164653479;-1164680373;40;0;26894;25000;-1894;107.576;-7.576;14
-1164626526;-1164653479;40;0;26953;25000;-1953;107.812;-7.812;15
-1164598589;-1164626526;40;0;27937;25000;-2937;111.748;-11.748;16
-1164568362;-1164598589;40;0;30227;25000;-5227;120.908;-20.908;17
-1164537689;-1164568362;40;0;30673;25000;-5673;122.692;-22.692;18
-1164505798;-1164537689;40;0;31891;25000;-6891;127.564;-27.564;19
-1164477509;-1164505798;40;0;28289;25000;-3289;113.156;-13.156;20
-1164449990;-1164477509;40;0;27519;25000;-2519;110.076;-10.076;21
-1164421501;-1164449990;40;0;28489;25000;-3489;113.956;-13.956;22
-1164394652;-1164421501;40;0;26849;25000;-1849;107.396;-7.396;23
-1164367344;-1164394652;40;0;27308;25000;-2308;109.232;-9.232;24
-1164338654;-1164367344;40;0;28690;25000;-3690;114.76;-14.76;25
-1164311256;-1164338654;40;0;27398;25000;-2398;109.592;-9.592;26
-1164278033;-1164311256;40;0;33223;25000;-8223;132.892;-32.892;27
-1164247318;-1164278033;40;0;30715;25000;-5715;122.86;-22.86;28
-1164218613;-1164247318;40;0;28705;25000;-3705;114.82;-14.82;29
-1164191277;-1164218613;40;0;27336;25000;-2336;109.344;-9.344;30
-1164164069;-1164191277;40;0;27208;25000;-2208;108.832;-8.832;31
-1164135171;-1164164069;40;0;28898;25000;-3898;115.592;-15.592;32
-1164108108;-1164135171;40;0;27063;25000;-2063;108.252;-8.252;33
-1164080472;-1164108108;40;0;27636;25000;-2636;110.544;-10.544;34
-1164053404;-1164080472;40;0;27068;25000;-2068;108.272;-8.272;35
-1164026966;-1164053404;40;0;26438;25000;-1438;105.752;-5.752;36
-1163997434;-1164026966;40;0;29532;25000;-4532;118.128;-18.128;37
-1163965134;-1163997434;40;0;32300;25000;-7300;129.2;-29.2;38
-1163931639;-1163965134;40;0;33495;25000;-8495;133.98;-33.98;39
-1163897767;-1163931639;40;0;33872;25000;-8872;135.488;-35.488;0
-1163868592;-1163897767;40;0;29175;25000;-4175;116.7;-16.7;1
-1163840860;-1163868592;40;0;27732;25000;-2732;110.928;-10.928;2
-1163813102;-1163840860;40;0;27758;25000;-2758;111.032;-11.032;3
-1163786024;-1163813102;40;0;27078;25000;-2078;108.312;-8.312;4
-1163758304;-1163786024;40;0;27720;25000;-2720;110.88;-10.88;5
-1163730146;-1163758304;40;0;28158;25000;-3158;112.632;-12.632;6
-1163702504;-1163730146;40;0;27642;25000;-2642;110.568;-10.568;7
-1163675036;-1163702504;40;0;27468;25000;-2468;109.872;-9.872;8
-1163646817;-1163675036;40;0;28219;25000;-3219;112.876;-12.876;9
-1163618531;-1163646817;40;0;28286;25000;-3286;113.144;-13.144;10
-1163591069;-1163618531;40;0;27462;25000;-2462;109.848;-9.848;11
-1163562596;-1163591069;40;0;28473;25000;-3473;113.892;-13.892;12
-1163533818;-1163562596;40;0;28778;25000;-3778;115.112;-15.112;13
-1163506634;-1163533818;40;0;27184;25000;-2184;108.736;-8.736;14
-1163478822;-1163506634;40;0;27812;25000;-2812;111.248;-11.248;15
-1163451977;-1163478822;40;0;26845;25000;-1845;107.38;-7.38;16
-1163424532;-1163451977;40;0;27445;25000;-2445;109.78;-9.78;17
-1163393803;-1163424532;40;0;30729;25000;-5729;122.916;-22.916;18
-1163366559;-1163393803;40;0;27244;25000;-2244;108.976;-8.976;19
-1163337055;-1163366559;40;0;29504;25000;-4504;118.016;-18.016;20
-1163309543;-1163337055;40;0;27512;25000;-2512;110.048;-10.048;21
-1163281680;-1163309543;40;0;27863;25000;-2863;111.452;-11.452;22
-1163254309;-1163281680;40;0;27371;25000;-2371;109.484;-9.484;23
-1163226931;-1163254309;40;0;27378;25000;-2378;109.512;-9.512;24
-1163199090;-1163226931;40;0;27841;25000;-2841;111.364;-11.364;25
-1163170837;-1163199090;40;0;28253;25000;-3253;113.012;-13.012;26
-1163141993;-1163170837;40;0;28844;25000;-3844;115.376;-15.376;27
-1163114610;-1163141993;40;0;27383;25000;-2383;109.532;-9.532;28
-1163087520;-1163114610;40;0;27090;25000;-2090;108.36;-8.36;29
-1163059492;-1163087520;40;0;28028;25000;-3028;112.112;-12.112;30
-1163031786;-1163059492;40;0;27706;25000;-2706;110.824;-10.824;31
-1163003876;-1163031786;40;0;27910;25000;-2910;111.64;-11.64;32
-1162976221;-1163003876;40;0;27655;25000;-2655;110.62;-10.62;33
-1162948446;-1162976221;40;0;27775;25000;-2775;111.1;-11.1;34
-1162919529;-1162948446;40;0;28917;25000;-3917;115.668;-15.668;35
-1162889438;-1162919529;40;0;30091;25000;-5091;120.364;-20.364;36
-1162860794;-1162889438;40;0;28644;25000;-3644;114.576;-14.576;37
-1162832651;-1162860794;40;0;28143;25000;-3143;112.572;-12.572;38
-1162804635;-1162832651;40;0;28016;25000;-3016;112.064;-12.064;39
-1162775128;-1162804635;40;0;29507;25000;-4507;118.028;-18.028;0
-1162747107;-1162775128;40;0;28021;25000;-3021;112.084;-12.084;1
-1162719646;-1162747107;40;0;27461;25000;-2461;109.844;-9.844;2
-1162690003;-1162719646;40;0;29643;25000;-4643;118.572;-18.572;3
-1162660634;-1162690003;40;0;29369;25000;-4369;117.476;-17.476;4
-1162632439;-1162660634;40;0;28195;25000;-3195;112.78;-12.78;5
-1162605765;-1162632439;40;0;26674;25000;-1674;106.696;-6.696;6
-1162578587;-1162605765;40;0;27178;25000;-2178;108.712;-8.712;7
-1162551837;-1162578587;40;0;26750;25000;-1750;107;-7;8
-1162524995;-1162551837;40;0;26842;25000;-1842;107.368;-7.368;9
-1162497160;-1162524995;40;0;27835;25000;-2835;111.34;-11.34;10
-1162468427;-1162497160;40;0;28733;25000;-3733;114.932;-14.932;11
-1162440425;-1162468427;40;0;28002;25000;-3002;112.008;-12.008;12
-1162412150;-1162440425;40;0;28275;25000;-3275;113.1;-13.1;13
-1162385013;-1162412150;40;0;27137;25000;-2137;108.548;-8.548;14
-1162356166;-1162385013;40;0;28847;25000;-3847;115.388;-15.388;15
-1162327650;-1162356166;40;0;28516;25000;-3516;114.064;-14.064;16
-1162298933;-1162327650;40;0;28717;25000;-3717;114.868;-14.868;17
-1162269920;-1162298933;40;0;29013;25000;-4013;116.052;-16.052;18
-1162238665;-1162269920;40;0;31255;25000;-6255;125.02;-25.02;19
-1162208634;-1162238665;40;0;30031;25000;-5031;120.124;-20.124;20
-1162179107;-1162208634;40;0;29527;25000;-4527;118.108;-18.108;21
-1162151194;-1162179107;40;0;27913;25000;-2913;111.652;-11.652;22
-1162121600;-1162151194;40;0;29594;25000;-4594;118.376;-18.376;23
-1162091838;-1162121600;40;0;29762;25000;-4762;119.048;-19.048;24
-1162063161;-1162091838;40;0;28677;25000;-3677;114.708;-14.708;25
-1162036455;-1162063161;40;0;26706;25000;-1706;106.824;-6.824;26
-1162008791;-1162036455;40;0;27664;25000;-2664;110.656;-10.656;27
-1161979743;-1162008791;40;0;29048;25000;-4048;116.192;-16.192;28
-1161951678;-1161979743;40;0;28065;25000;-3065;112.26;-12.26;29
-1161921803;-1161951678;40;0;29875;25000;-4875;119.5;-19.5;30
-1161891962;-1161921803;40;0;29841;25000;-4841;119.364;-19.364;31
-1161862377;-1161891962;40;0;29585;25000;-4585;118.34;-18.34;32
-1161835282;-1161862377;40;0;27095;25000;-2095;108.38;-8.38;33
-1161807645;-1161835282;40;0;27637;25000;-2637;110.548;-10.548;34
-1161779349;-1161807645;40;0;28296;25000;-3296;113.184;-13.184;35
-1161751984;-1161779349;40;0;27365;25000;-2365;109.46;-9.46;36
-1161723264;-1161751984;40;0;28720;25000;-3720;114.88;-14.88;37
-1161693224;-1161723264;40;0;30040;25000;-5040;120.16;-20.16;38
-1161665697;-1161693224;40;0;27527;25000;-2527;110.108;-10.108;39
-1161636390;-1161665697;40;0;29307;25000;-4307;117.228;-17.228;0
-1161608733;-1161636390;40;0;27657;25000;-2657;110.628;-10.628;1
-1161580886;-1161608733;40;0;27847;25000;-2847;111.388;-11.388;2
-1161553864;-1161580886;40;0;27022;25000;-2022;108.088;-8.088;3
-1161525725;-1161553864;40;0;28139;25000;-3139;112.556;-12.556;4
-1161495233;-1161525725;40;0;30492;25000;-5492;121.968;-21.968;5
-1161466151;-1161495233;40;0;29082;25000;-4082;116.328;-16.328;6
-1161436693;-1161466151;40;0;29458;25000;-4458;117.832;-17.832;7
-1161409085;-1161436693;40;0;27608;25000;-2608;110.432;-10.432;8
-1161381296;-1161409085;40;0;27789;25000;-2789;111.156;-11.156;9
-1161353717;-1161381296;40;0;27579;25000;-2579;110.316;-10.316;10
-1161325758;-1161353717;40;0;27959;25000;-2959;111.836;-11.836;11
-1161295773;-1161325758;40;0;29985;25000;-4985;119.94;-19.94;12
-1161267030;-1161295773;40;0;28743;25000;-3743;114.972;-14.972;13
-1161237814;-1161267030;40;0;29216;25000;-4216;116.864;-16.864;14
-1161204142;-1161237814;40;0;33672;25000;-8672;134.688;-34.688;15
-1161174959;-1161204142;40;0;29183;25000;-4183;116.732;-16.732;16
-1161146397;-1161174959;40;0;28562;25000;-3562;114.248;-14.248;17
-1161117560;-1161146397;40;0;28837;25000;-3837;115.348;-15.348;18
-1161088617;-1161117560;40;0;28943;25000;-3943;115.772;-15.772;19
-1161059679;-1161088617;40;0;28938;25000;-3938;115.752;-15.752;20
-1161031993;-1161059679;40;0;27686;25000;-2686;110.744;-10.744;21
-1161004601;-1161031993;40;0;27392;25000;-2392;109.568;-9.568;22
-1160977101;-1161004601;40;0;27500;25000;-2500;110;-10;23
-1160950497;-1160977101;40;0;26604;25000;-1604;106.416;-6.416;24
-1160922847;-1160950497;40;0;27650;25000;-2650;110.6;-10.6;25
-1160893065;-1160922847;40;0;29782;25000;-4782;119.128;-19.128;26
-1160865557;-1160893065;40;0;27508;25000;-2508;110.032;-10.032;27
-1160836085;-1160865557;40;0;29472;25000;-4472;117.888;-17.888;28
-1160808565;-1160836085;40;0;27520;25000;-2520;110.08;-10.08;29
-1160780785;-1160808565;40;0;27780;25000;-2780;111.12;-11.12;30
-1160753188;-1160780785;40;0;27597;25000;-2597;110.388;-10.388;31
-1160724997;-1160753188;40;0;28191;25000;-3191;112.764;-12.764;32
-1160694892;-1160724997;40;0;30105;25000;-5105;120.42;-20.42;33
-1160666220;-1160694892;40;0;28672;25000;-3672;114.688;-14.688;34
-1160636579;-1160666220;40;0;29641;25000;-4641;118.564;-18.564;35
-1160609278;-1160636579;40;0;27301;25000;-2301;109.204;-9.204;36
-1160582686;-1160609278;40;0;26592;25000;-1592;106.368;-6.368;37
-1160554138;-1160582686;40;0;28548;25000;-3548;114.192;-14.192;38
-1160526695;-1160554138;40;0;27443;25000;-2443;109.772;-9.772;39
-1160498123;-1160526695;40;0;28572;25000;-3572;114.288;-14.288;0
-1160468515;-1160498123;40;0;29608;25000;-4608;118.432;-18.432;1
-1160441152;-1160468515;40;0;27363;25000;-2363;109.452;-9.452;2
-1160413677;-1160441152;40;0;27475;25000;-2475;109.9;-9.9;3
-1160385687;-1160413677;40;0;27990;25000;-2990;111.96;-11.96;4
-1160357725;-1160385687;40;0;27962;25000;-2962;111.848;-11.848;5
-1160331372;-1160357725;40;0;26353;25000;-1353;105.412;-5.412;6
-1160304235;-1160331372;40;0;27137;25000;-2137;108.548;-8.548;7
-1160277750;-1160304235;40;0;26485;25000;-1485;105.94;-5.94;8
-1160251183;-1160277750;40;0;26567;25000;-1567;106.268;-6.268;9
-1160223183;-1160251183;40;0;28000;25000;-3000;112;-12;10
-1160192599;-1160223183;40;0;30584;25000;-5584;122.336;-22.336;11
-1160164869;-1160192599;40;0;27730;25000;-2730;110.92;-10.92;12
-1160137070;-1160164869;40;0;27799;25000;-2799;111.196;-11.196;13
-1160109800;-1160137070;40;0;27270;25000;-2270;109.08;-9.08;14
-1160082628;-1160109800;40;0;27172;25000;-2172;108.688;-8.688;15
-1160055328;-1160082628;40;0;27300;25000;-2300;109.2;-9.2;16
-1160027903;-1160055328;40;0;27425;25000;-2425;109.7;-9.7;17
-1160000119;-1160027903;40;0;27784;25000;-2784;111.136;-11.136;18
-1159970642;-1160000119;40;0;29477;25000;-4477;117.908;-17.908;19
-1159940204;-1159970642;40;0;30438;25000;-5438;121.752;-21.752;20
-1159912879;-1159940204;40;0;27325;25000;-2325;109.3;-9.3;21
-1159884914;-1159912879;40;0;27965;25000;-2965;111.86;-11.86;22
-1159855838;-1159884914;40;0;29076;25000;-4076;116.304;-16.304;23
-1159827837;-1159855838;40;0;28001;25000;-3001;112.004;-12.004;24
-1159799422;-1159827837;40;0;28415;25000;-3415;113.66;-13.66;25
-1159771882;-1159799422;40;0;27540;25000;-2540;110.16;-10.16;26
-1159742697;-1159771882;40;0;29185;25000;-4185;116.74;-16.74;27
-1159715558;-1159742697;40;0;27139;25000;-2139;108.556;-8.556;28
-1159689140;-1159715558;40;0;26418;25000;-1418;105.672;-5.672;29
-1159659988;-1159689140;40;0;29152;25000;-4152;116.608;-16.608;30
-1159633616;-1159659988;40;0;26372;25000;-1372;105.488;-5.488;31
-1159606581;-1159633616;40;0;27035;25000;-2035;108.14;-8.14;32
-1159578647;-1159606581;40;0;27934;25000;-2934;111.736;-11.736;33
-1159552127;-1159578647;40;0;26520;25000;-1520;106.08;-6.08;34
-1159524500;-1159552127;40;0;27627;25000;-2627;110.508;-10.508;35
-1159491419;-1159524500;40;0;33081;25000;-8081;132.324;-32.324;36
-1159458222;-1159491419;40;0;33197;25000;-8197;132.788;-32.788;37
-1159429152;-1159458222;40;0;29070;25000;-4070;116.28;-16.28;38
-1159401666;-1159429152;40;0;27486;25000;-2486;109.944;-9.944;39
-1159375069;-1159401666;40;0;26597;25000;-1597;106.388;-6.388;0
-1159346677;-1159375069;40;0;28392;25000;-3392;113.568;-13.568;1
-1159316304;-1159346677;40;0;30373;25000;-5373;121.492;-21.492;2
-1159289655;-1159316304;40;0;26649;25000;-1649;106.596;-6.596;3
-1159260542;-1159289655;40;0;29113;25000;-4113;116.452;-16.452;4
-1159232884;-1159260542;40;0;27658;25000;-2658;110.632;-10.632;5
-1159205215;-1159232884;40;0;27669;25000;-2669;110.676;-10.676;6
-1159177146;-1159205215;40;0;28069;25000;-3069;112.276;-12.276;7
-1159150011;-1159177146;40;0;27135;25000;-2135;108.54;-8.54;8
-1159120555;-1159150011;40;0;29456;25000;-4456;117.824;-17.824;9
-1159092059;-1159120555;40;0;28496;25000;-3496;113.984;-13.984;10
-1159063575;-1159092059;40;0;28484;25000;-3484;113.936;-13.936;11
-1159034740;-1159063575;40;0;28835;25000;-3835;115.34;-15.34;12
-1159007379;-1159034740;40;0;27361;25000;-2361;109.444;-9.444;13
-1158980820;-1159007379;40;0;26559;25000;-1559;106.236;-6.236;14
-1158952482;-1158980820;40;0;28338;25000;-3338;113.352;-13.352;15
-1158924051;-1158952482;40;0;28431;25000;-3431;113.724;-13.724;16
-1158895347;-1158924051;40;0;28704;25000;-3704;114.816;-14.816;17
-1158866363;-1158895347;40;0;28984;25000;-3984;115.936;-15.936;18
-1158838353;-1158866363;40;0;28010;25000;-3010;112.04;-12.04;19
-1158810906;-1158838353;40;0;27447;25000;-2447;109.788;-9.788;20
-1158783276;-1158810906;40;0;27630;25000;-2630;110.52;-10.52;21
-1158755658;-1158783276;40;0;27618;25000;-2618;110.472;-10.472;22
-1158728986;-1158755658;40;0;26672;25000;-1672;106.688;-6.688;23
-1158699743;-1158728986;40;0;29243;25000;-4243;116.972;-16.972;24
-1158671543;-1158699743;40;0;28200;25000;-3200;112.8;-12.8;25
-1158642931;-1158671543;40;0;28612;25000;-3612;114.448;-14.448;26
-1158614572;-1158642931;40;0;28359;25000;-3359;113.436;-13.436;27
-1158586775;-1158614572;40;0;27797;25000;-2797;111.188;-11.188;28
-1158558144;-1158586775;40;0;28631;25000;-3631;114.524;-14.524;29
-1158530079;-1158558144;40;0;28065;25000;-3065;112.26;-12.26;30
-1158502342;-1158530079;40;0;27737;25000;-2737;110.948;-10.948;31
-1158474561;-1158502342;40;0;27781;25000;-2781;111.124;-11.124;32
-1158446332;-1158474561;40;0;28229;25000;-3229;112.916;-12.916;33
-1158415441;-1158446332;40;0;30891;25000;-5891;123.564;-23.564;34
-1158387478;-1158415441;40;0;27963;25000;-2963;111.852;-11.852;35
-1158358380;-1158387478;40;0;29098;25000;-4098;116.392;-16.392;36
-1158332075;-1158358380;40;0;26305;25000;-1305;105.22;-5.22;37
-1158305785;-1158332075;40;0;26290;25000;-1290;105.16;-5.16;38
-1158278511;-1158305785;40;0;27274;25000;-2274;109.096;-9.096;39
-1158249693;-1158278511;40;0;28818;25000;-3818;115.272;-15.272;0
-1158219902;-1158249693;40;0;29791;25000;-4791;119.164;-19.164;1
-1158189817;-1158219902;40;0;30085;25000;-5085;120.34;-20.34;2
-1158160430;-1158189817;40;0;29387;25000;-4387;117.548;-17.548;3
-1158132618;-1158160430;40;0;27812;25000;-2812;111.248;-11.248;4
-1158104638;-1158132618;40;0;27980;25000;-2980;111.92;-11.92;5
-1158077502;-1158104638;40;0;27136;25000;-2136;108.544;-8.544;6
-1158048633;-1158077502;40;0;28869;25000;-3869;115.476;-15.476;7
-1158018102;-1158048633;40;0;30531;25000;-5531;122.124;-22.124;8
-1157990301;-1158018102;40;0;27801;25000;-2801;111.204;-11.204;9
-1157962024;-1157990301;40;0;28277;25000;-3277;113.108;-13.108;10
-1157933310;-1157962024;40;0;28714;25000;-3714;114.856;-14.856;11
-1157905592;-1157933310;40;0;27718;25000;-2718;110.872;-10.872;12
-1157877394;-1157905592;40;0;28198;25000;-3198;112.792;-12.792;13
-1157849784;-1157877394;40;0;27610;25000;-2610;110.44;-10.44;14
-1157820042;-1157849784;40;0;29742;25000;-4742;118.968;-18.968;15
-1157790733;-1157820042;40;0;29309;25000;-4309;117.236;-17.236;16
-1157763571;-1157790733;40;0;27162;25000;-2162;108.648;-8.648;17
-1157735905;-1157763571;40;0;27666;25000;-2666;110.664;-10.664;18
-1157707957;-1157735905;40;0;27948;25000;-2948;111.792;-11.792;19
-1157680126;-1157707957;40;0;27831;25000;-2831;111.324;-11.324;20
-1157653808;-1157680126;40;0;26318;25000;-1318;105.272;-5.272;21
-1157626082;-1157653808;40;0;27726;25000;-2726;110.904;-10.904;22
-1157598005;-1157626082;40;0;28077;25000;-3077;112.308;-12.308;23
-1157569679;-1157598005;40;0;28326;25000;-3326;113.304;-13.304;24
-1157540653;-1157569679;40;0;29026;25000;-4026;116.104;-16.104;25
-1157512790;-1157540653;40;0;27863;25000;-2863;111.452;-11.452;26
-1157484178;-1157512790;40;0;28612;25000;-3612;114.448;-14.448;27
-1157457587;-1157484178;40;0;26591;25000;-1591;106.364;-6.364;28
-1157429895;-1157457587;40;0;27692;25000;-2692;110.768;-10.768;29
-1157401673;-1157429895;40;0;28222;25000;-3222;112.888;-12.888;30
-1157373763;-1157401673;40;0;27910;25000;-2910;111.64;-11.64;31
-1157345380;-1157373763;40;0;28383;25000;-3383;113.532;-13.532;32
-1157315942;-1157345380;40;0;29438;25000;-4438;117.752;-17.752;33
-1157287195;-1157315942;40;0;28747;25000;-3747;114.988;-14.988;34
-1157258991;-1157287195;40;0;28204;25000;-3204;112.816;-12.816;35
-1157232173;-1157258991;40;0;26818;25000;-1818;107.272;-7.272;36
-1157203888;-1157232173;40;0;28285;25000;-3285;113.14;-13.14;37
-1157176322;-1157203888;40;0;27566;25000;-2566;110.264;-10.264;38
-1157147287;-1157176322;40;0;29035;25000;-4035;116.14;-16.14;39
-1157116941;-1157147287;40;0;30346;25000;-5346;121.384;-21.384;0
-1157088199;-1157116941;40;0;28742;25000;-3742;114.968;-14.968;1
-1157059797;-1157088199;40;0;28402;25000;-3402;113.608;-13.608;2
-1157032489;-1157059797;40;0;27308;25000;-2308;109.232;-9.232;3
-1157005076;-1157032489;40;0;27413;25000;-2413;109.652;-9.652;4
-1156977203;-1157005076;40;0;27873;25000;-2873;111.492;-11.492;5
-1156949972;-1156977203;40;0;27231;25000;-2231;108.924;-8.924;6
-1156921444;-1156949972;40;0;28528;25000;-3528;114.112;-14.112;7
-1156892825;-1156921444;40;0;28619;25000;-3619;114.476;-14.476;8
-1156864049;-1156892825;40;0;28776;25000;-3776;115.104;-15.104;9
-1156836061;-1156864049;40;0;27988;25000;-2988;111.952;-11.952;10
-1156808200;-1156836061;40;0;27861;25000;-2861;111.444;-11.444;11
-1156780320;-1156808200;40;0;27880;25000;-2880;111.52;-11.52;12
-1156752697;-1156780320;40;0;27623;25000;-2623;110.492;-10.492;13
-1156724855;-1156752697;40;0;27842;25000;-2842;111.368;-11.368;14
-1156696799;-1156724855;40;0;28056;25000;-3056;112.224;-12.224;15
-1156668578;-1156696799;40;0;28221;25000;-3221;112.884;-12.884;16
-1156640675;-1156668578;40;0;27903;25000;-2903;111.612;-11.612;17
